timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-12T22:37:07,codecarbon,e9f7f7c4-99ab-4c83-970c-1c93072982df,31.28971695899964,1.0885172301050956e-05,3.478833738034224e-07,5.0,0.0,3.0,4.337308638625675e-05,0,2.599368373552958e-05,6.936677012178633e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-12T22:38:53,codecarbon,7a4e95c3-5e10-427f-8ced-8c708e7d311c,63.17100191116333,2.201206494195369e-05,3.484520472369428e-07,5.0,0.0,3.0,8.769421544339921e-05,0,5.257971008618672e-05,0.0001402739255295,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T09:53:34,codecarbon,26007d36-16f4-4e3c-a9d2-cad1fb3331d0,27.438825845718384,9.552714415176312e-06,3.48145888927202e-07,5.0,0.0,3.0,3.8054594397544855e-05,0,2.2820964256922405e-05,6.087555865446727e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T09:54:42,codecarbon,eaa7c363-de85-4fdb-bf88-6b13afd1b299,66.5924711227417,2.31516161238624e-05,3.476611654970706e-07,5.0,0.0,3.0,9.227725995911491e-05,0,5.525856117407481e-05,0.0001475358211331,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-arm-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T16:57:49,codecarbon,8576f033-1a5d-4f39-ade7-36bc0e15058a,29.89667320251465,1.0422980849883556e-05,3.486334676530787e-07,5.0,0.0,3.0,4.1517493128776544e-05,0,2.4903919100761416e-05,6.642141222953796e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T16:58:53,codecarbon,94ece833-9cba-4ebb-a4c7-8c64bdfcb89a,62.890286922454834,2.1908938284455937e-05,3.483675994588825e-07,5.0,0.0,3.0,8.731332222620646e-05,0,5.230341911315918e-05,0.0001396167413393,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:06:38,codecarbon,208fed4c-69b0-4171-aa8b-3f633d15fade,2.4072439670562744,8.38717103954951e-07,3.484138356697538e-07,5.0,0.0,3.0,3.3424943685531613e-06,0,2.002308170000712e-06,5.344802538553874e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:06:53,codecarbon,a880a5f4-3753-497c-886a-99b05241c143,4.240304231643677,1.47848603328281e-06,3.486745177974416e-07,5.0,0.0,3.0,5.888758434189691e-06,0,3.533030947049459e-06,9.42178938123915e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:23:37,codecarbon,2e46ffd2-62b8-4a4a-a940-1a4d7b55eb77,2.665762186050415,9.292705004041726e-07,3.4859467407367534e-07,5.0,0.0,3.0,3.70149744881524e-06,0,2.220365007718404e-06,5.9218624565336445e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:23:44,codecarbon,462d5c36-1be1-49b4-98a3-e733f2e93404,4.342710018157959,1.5141787631796468e-06,3.486713957064796e-07,5.0,0.0,3.0,6.030923790401883e-06,0,3.618320822715759e-06,9.649244613117644e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:31:59,codecarbon,a835f364-932a-4925-bc0c-06c723acf26b,2.705803871154785,9.43337064578136e-07,3.486346791925972e-07,5.0,0.0,3.0,3.757530450820923e-06,0,2.253972490628561e-06,6.011502941449484e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
